extract_date,id,title,street_name,general_address,apartment_type,stock,total_area,used_area,rooms,bedrooms,bathrooms,cold_rent,total_rent,condition
yesterday,112050362,Drinnen und Draußen wohnen: Penthouse mit großer Terrasse,In den Floragärten ,"13187 Berlin, Pankow (Pankow)",Penthouse,6 von 6,89 m²,,1,1.0,1.0,990 €,1.230 €,Erstbezug
yesterday,112049858,Über den Dächern Berlins: Exklusives Penthouse in Mitte mit Panorama- Dachterrasse,,10179 Berlin,Penthouse,6 von 6,"143,13 m²","143,13 m²",4,3.0,2.0,2.800 €,3.250 €,Erstbezug
yesterday,112049397,EXKLUSIVE PENTHOUSE-WOHNUNG IN BESTLAGE VON PRENZLAUER BERG / WASSERTURM,Straßburger Straße ,"10405 Berlin, Prenzlauer Berg (Prenzlauer Berg)",Penthouse,5 von 5,188 m²,,4,3.0,2.0,2.999 €,3.667 €,Erstbezug
yesterday,112048955,Neubauwohnung mit Doorman-Service in zentraler Lage,Am Hamburger Bahnhof ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,6 von 7,"67,27 m²",,2,1.0,1.0,999 €,"1.295,05 €",Erstbezug
yesterday,112047204,Frz.Buchholz - Zweizimmerwohnung mit EBK und Balkon,Triftstraße b,"13127 Berlin, Französisch Buchholz (Pankow)",Etagenwohnung,2 von 3,"65,28 m²",,2,1.0,1.0,602 €,"781,56 €",Gepflegt
yesterday,112044508,Ruhige Dachgeschoss-Wohnung mit 3 Zimmern und großer Terrasse in charmantem Altbau,,13187 Berlin,Dachgeschoss,5 von 5,104 m²,104 m²,3,2.0,1.0,1.664 €,1.976 €,Gepflegt
yesterday,112032012,"Ruhiges, geräumiges, hochwertiges 3 Zi-Apartment - Neuwertig",Simplonstr. ,"10245 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,1 von 5,64 m²,,3,1.0,1.0,1.200 €,1.399 €,Neuwertig
yesterday,112023477,Am schönsten ist es hier - bei uns zu Hause - Wohngebiet  Weiße Taube ,Küllstedter Str. B,"13055 Berlin, Alt-Hohenschönhausen (Hohenschönhausen)",Hochparterre,0 von 5,"72,08 m²",,2,1.0,1.0,"713,59 €","913,59 €",Gepflegt
yesterday,112022182,Kompakter Altbau - ruhig und zentral !,Heinersdorfer Straße ,"13086 Berlin, Weißensee (Weißensee)",Etagenwohnung,1 von 4,"48,45 m²",,2,2.0,1.0,"484,50 €","632,76 €",Gepflegt
yesterday,112022178,Praktisch geschnittene 3-Raumwohnung mit Balkon!,RichardSorgeStraße ,"10249 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,1,"66,1 m²",,3,3.0,1.0,"859,30 €","1.057,60 €",Gepflegt
yesterday,112020500,Am schönsten ist es hier - bei uns zu Hause - Wohngebiet  Weiße Taube ,Plauener Str. ,"13055 Berlin, Alt-Hohenschönhausen (Hohenschönhausen)",Etagenwohnung,4 von 4,"75,46 m²",,2,1.0,1.0,"747,05 €","942,05 €",Gepflegt
yesterday,112017759,2-Zimmer -Whg. in hochwertig saniertem Altbau,Siemensstraße ,"12459 Berlin, Oberschöneweide (Köpenick)",Etagenwohnung,1 von 4,"49,52 m²","49,52 m²",2,1.0,1.0,449 €,549 €,Modernisiert
yesterday,112017669,***TOP*2 - Zi.-Wohnung*mit West-Balkon*Einbauküche*neu saniertes Badezimmer,,14167 Berlin,Etagenwohnung,0 von 3,65 m²,65 m²,2,1.0,1.0,"812,50 €","955,50 €",Gepflegt
yesterday,111994407,Der Traum vom Wohnen im Grünen - Mitten in Berlin.,Chausseestraße a,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,2 von 7,"110,12 m²",,3,2.0,1.0,"1.470,10 €","1.783,94 €",Erstbezug
yesterday,111994405,Der Traum vom Wohnen im Grünen - Mitten in Berlin.,Chausseestraße  a,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,5 von 7,92 m²,,3,2.0,1.0,"1.513,45 €","1.776,62 €",Erstbezug
yesterday,111994117,Gemütliche 2-Zimmerwohnung nahe Köllnischer Heide!!,Dieselstraße ,"12057 Berlin, Neukölln (Neukölln)",Etagenwohnung,2,51 m²,,2,1.0,1.0,469 €,619 €,Erstbezug nach Sanierung
yesterday,112022168,Lichtdurchflutete 4-Raumwohnung mit Sonnenbalkon !,Sonntagstraße ,"10245 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,5 von 6,"98,45 m²",,4,4.0,2.0,"1.575,20 €","1.890,25 €",Saniert
yesterday,111966690,3 Zimmer Wohnung in der schönen Altstadt Spandaus***,Jüdenstr. ,"13597 Berlin, Spandau (Spandau)",Etagenwohnung,2 von 4,77 m²,,3,1.0,1.0,669 €,949 €,Gepflegt
yesterday,111965028,"Erstbezug in Köpenick - grosse 3-Zi.-Wohnung mit Sonnenbalkon, Seeblick, Bootsanleger und Tiefgarage",Wendenschloßstraße ,"12557 Berlin, Köpenick (Köpenick)",,1 von 2,"125,5 m²","136,5 m²",3,2.0,2.0,1.250 €,1.830 €,Erstbezug
yesterday,111961189,***Luxuriöse und repräsentative Wohnung mit Einbauküche und Whirlpool***,Marburger Str. ,"10789 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,5 von 7,149 m²,,3,2.0,2.0,2.800 €,3.250 €,Neuwertig
yesterday,111892816,"Altbauwohnung, abgezogene Dielen, Einbauküche, Balkon",Elsenstr. ,"12435 Berlin, Treptow (Treptow)",Etagenwohnung,3 von 4,"71,16 m²","71,16 m²",2,1.0,1.0,837 €,997 €,Gepflegt
yesterday,111869429,Attraktive Etagenwohnung mit Balkon wartet auf Ihren Erstbezug!,Am Hamburger Bahnhof ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,3,"84,04 m²",,3,2.0,1.0,1.512 €,1.772 €,Erstbezug
yesterday,111861524,Luxurious Multi-Level Penthouse Flat... With Amazing Rooftop-Terrace!,SimonDachStr. ,"10245 Berlin, Friedrichshain (Friedrichshain)",Dachgeschoss,5 von 5,170 m²,,4,3.0,2.0,2.460 €,2.770 €,Vollständig renoviert
yesterday,111793720,Erstbezug nach Sanierung! Hochwertige 1 Zimmerwohnung mit Balkon (VH 8.OG re 1.Tür li),Reichenberger Straße ,"10999 Berlin, Kreuzberg (Kreuzberg)",Etagenwohnung,8 von 9,"39,78 m²","39,67 m²",1,1.0,1.0,"556,92 €","750,92 €",Erstbezug nach Sanierung
yesterday,111790517,"Erstbezug, großzügige 2 Zimmer-Wohnung, mit hochwertiger Ausstattung in Top-Lage",Zillestraße ,"10585 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,5 von 6,"78,84 m²",,2,1.0,1.0,"1.458,25 €",1.694 €,Erstbezug
yesterday,111787175,"*Wohntraum direkt an der Spree, Balkon, EBK, 5.OG*",Rungestraße ,"10179 Berlin, Mitte (Mitte)",Etagenwohnung,5,"80,75 m²",,3,2.0,1.0,1.292 €,1.491 €,Erstbezug
yesterday,111740277,voll möbliertes kleines 2 Zimmer Apartment im Pberg / furnished small 2 room apartment in Pberg,Storkower Str ,"10409 Berlin, Prenzlauer Berg (Prenzlauer Berg)",Dachgeschoss,3 von 3,35 m²,35 m²,2,1.0,1.0,600 €,700 €,Gepflegt
yesterday,111714954,Komplett renovierte Wohnung im Hochparterre mit Altbaucharme,Konstanzer Str. ,"10707 Berlin, Wilmersdorf (Wilmersdorf)",Hochparterre,0,"74,03 m²",,2,2.0,1.0,1.036 €,1.181 €,Erstbezug nach Sanierung
yesterday,111698864,Erstbezug nach Sanierung Familienwohnung oder WG-Wohnung in Moabit,Wittstocker Straße ,"10553 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,1 von 4,"65,67 m²",,2,2.0,1.0,886 €,1.034 €,Erstbezug nach Sanierung
yesterday,111694027,Liebhaber Altbauwohnung im schönen Wilmersdorf - direkt am Fasanenplatz mit eigenem Garten!,Fasanenstraße ,"10719 Berlin, Wilmersdorf (Wilmersdorf)",Erdgeschosswohnung,0 von 4,78 m²,78 m²,2,1.0,1.0,1.008 €,1.138 €,Saniert
yesterday,111672732,"*NEU* 1,5 Zimmerwohnung in FRIEDRICHSHAIN",Rigaer Str. ,"10247 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,1 von 4,"65,16 m²",,"1,5",1.0,1.0,815 €,971 €,Erstbezug nach Sanierung
yesterday,111668880,Moderne 3 Zimmerwohnung mit Balkon in Wedding (VH 1. OG rechts),Hansastraße ,"13409 Berlin, Wedding (Wedding)",Etagenwohnung,1 von 5,"84,37 m²","84,37 m²",3,2.0,1.0,"928,07 €","1.198,06 €",Neuwertig
yesterday,111666508,"Erstbezug, 4 Zimmer-Wohnung, mit hochwertiger Ausstattung, guter WG-Grundriss",Zillestraße ,"10585 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,2 von 6,"99,72 m²",,4,3.0,2.0,"1.620,45 €","1.919,61 €",Erstbezug
yesterday,111666144,"Erstbezug, großzügige 2 Zimmer-Wohnung, mit hochwertiger Ausstattung in Top-Lage",Zillestraße ,"10585 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,2 von 6,"80,68 m²",,2,1.0,2.0,"1.247,10 €",1.573 €,Erstbezug
yesterday,111658545,Traumhaftes modernisiertes 1 Zimmer Appartement + eigene Terrasse im Grünen nahe Tegeler See!,Karolinenstraße ,"13507 Berlin, Tegel (Reinickendorf)",Erdgeschosswohnung,0 von 2,40 m²,"39,7 m²",1,1.0,1.0,423 €,606 €,Modernisiert
yesterday,111621002,*5 ZIMMERWOHNUNG - LICHTDURCHFLUTET - SEHR GROSSZÜGIG*,Burgemeisterstr. ,"12103 Berlin - Tempelhof, Tempelhof (Tempelhof)",Etagenwohnung,1 von 3,253 m²,,5,4.0,1.0,1.399 €,2.199 €,Neuwertig
yesterday,111620201,Modernes Wohnen am Spittelmarkt - Erstbezug!,Kommandantenstraße ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,5,87 m²,,3,2.0,2.0,1.480 €,1.760 €,Neuwertig
yesterday,111604558,Schloßstr./Zimmermannstr. + ERSTBEZUG + top ausgest. 2-Zi DACH-TERRASSEN + EBK + Parkett,Schloßstr. ,"12163 Berlin, Steglitz (Steglitz)",Dachgeschoss,4 von 4,87 m²,,2,1.0,1.0,1.180 €,1.310 € (zzgl. Heizkosten),Erstbezug
yesterday,111611910,Erstbezug nach Sanierung - 1-Zimmer Altbauwohnung mit Wohnküche im beliebten Bayerischen Viertel,Güntzelstr. ,"10717 Berlin, Wilmersdorf (Wilmersdorf)",Etagenwohnung,1,"60,51 m²",,1,1.0,1.0,"689,21 €","889,21 €",Saniert
yesterday,111535281,"ERSTBEZUG NACH SANIERUNG 2,5-ZIMMER WOHNUNG IN ZENTRALER LAGE",Prinzregentenstraße ,"10717 Berlin, Wilmersdorf (Wilmersdorf)",Etagenwohnung,1 von 5,"79,11 m²",,"2,5",2.0,1.0,950 €,1.140 €,Saniert
yesterday,111418312,Penthaus-Neubau - Erstbezug - ca. 91 m² - Kunstpalais Potsdamer Str. 98,Potsdamer Str. ,"10785 Berlin, Tiergarten (Tiergarten)",Penthouse,4 von 5,"90,56 m²","90,56 m²",2,1.0,1.0,1.449 €,1.884 €,Erstbezug
yesterday,111390358,"Besichtigung täglich ab 16:00 Schöne, geräumige Dachgeschosswohnung mit Terasse Wintergarten Balkon",Antonienstraße ,"13403 Berlin, Reinickendorf (Reinickendorf)",Dachgeschoss,3 von 3,105 m²,,"2,5",2.0,1.0,1.000 €,1.300 €,Gepflegt
yesterday,110429870,"Neubau-Erstbezug in Mitte - 1,5 Zimmer, Balkon, 4. OG, möbliert - Fernblick, Concierge",Krausenstr. ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,4 von 7,44 m²,44 m²,"1,5",1.0,1.0,1.270 €,1.462 €,Erstbezug
yesterday,111355326,Sehr hochwertig frisch sanierte Altbauwohnung - ca.212 m² Wohnfläche - 5 Zimmer - 2 Balkone - Stuck,Plantagenstr. ,"13347 Berlin, Wedding (Wedding)",Etagenwohnung,1 von 3,212 m²,,5,4.0,2.0,2.330 €,2.730 €,Erstbezug nach Sanierung
yesterday,111380098,"3,5 Zimmer DG-Maisonette Bergmannkiez",Solmsstr. ,"10961 Berlin, Kreuzberg (Kreuzberg)",Dachgeschoss,5 von 6,127 m²,145 m²,"3,5",2.0,1.0,1.780 €,1.980 €,Vollständig renoviert
yesterday,111268939,ERSTBEZUG! Sonnige 3-Zimmer-Wohnung zu vermieten!,Alte Schönhauser Straße ,"10119 Berlin, Mitte (Mitte)",Etagenwohnung,3 von 5,"121,87 m²",,3,2.0,2.0,"2.132,73 €",2.657 €,Erstbezug
yesterday,111261012,Schicke 2-Zimmer-Altbauwohnung im Westend,Spandauer Damm ,"14059 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,1 von 4,"77,2 m²","77,2 m²",2,1.0,1.0,770 €,920 €,Gepflegt
yesterday,111176682,Singlewohnung mit Komfort - Balkon,Uhlandstraße ,"10717 Berlin-Charlottenburg, Wilmersdorf (Wilmersdorf)",Etagenwohnung,4 von 6,"39,95 m²","39,95 m²",1,,1.0,520 €,630 €,Gepflegt
yesterday,111163328,Miniapartement mit Küchenzeile,KaiserinAugustaAllee ,"10553 Berlin-Tiergarten, Tiergarten (Tiergarten)",Etagenwohnung,3 von 4,"20,18 m²","20,18 m²",1,,1.0,399 €,459 €,Saniert
yesterday,111161918,"NEU! Dachgeschoß! Am Ritterholz! Hochwertige und exclusive Ausstattung! EBK, Parkett...",ChristophColumbusStraße ,"14089 Berlin, Kladow (Spandau)",Dachgeschoss,2 von 2,114 m²,118 m²,4,3.0,2.0,1.130 €,1.460 €,Neuwertig
yesterday,111115252,Der pure Luxus * Bestlage * zentral & ruhig * Erstbezug,Französische Straße ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,1 von 5,128 m²,,3,2.0,2.0,2.567 €,2.957 €,Erstbezug
yesterday,111114369,"Ruhiges, helles 4.OG mit Balkon und neuem Parkettboden/neu renoviert, nur 150 Meter zum Spreeufer!",Beusselstraße ,"10553 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,4,"46,01 m²",,1,1.0,1.0,549 €,681 €,Vollständig renoviert
yesterday,109108788,DG-Wohnung Nähe Savignyplatz mit Terrasse // Besichtigung am 30.08.2017 um 17.00 Uhr,Carmerstraße ,"10623 Berlin, Charlottenburg (Charlottenburg)",Dachgeschoss,5 von 5,"211,56 m²","211,56 m²",5,3.0,2.0,"2.750,28 €","3.265,28 €",Gepflegt
yesterday,111050452,+SONNIGE-HELLE MAISONETTENWOHNUNG MIT GARTEN IN ZEHLENDORF SUCHT NETTE MIETER+,Bitterstr. ,"14195 Berlin, Dahlem (Zehlendorf)",Maisonette,1 von 2,168 m²,,4,2.0,2.0,1.900 €,2.506 €,Gepflegt
yesterday,110977362,***WOHNIDYLLE MITTEN IN BERLIN - KÖPENICK***,Wendenschloßstraße ,"12557 Berlin, Köpenick (Köpenick)",Etagenwohnung,,49 m²,49 m²,2,1.0,1.0,392 €,"536,70 €",Saniert
yesterday,110912385,FLAT SHOWING 12thDec. at 5:30pm! AWESOME 2-ROOM APARTMENT with PRIVATE GARDEN! Für DEUTSCH scrollen!,Bornholmer Straße ,"10439 Berlin, Prenzlauer Berg (Prenzlauer Berg)",Erdgeschosswohnung,0 von 4,"77,18 m²",,2,2.0,1.0,"999,48 €","1.153,84 €",Saniert
yesterday,110864547,Luxus pur * Perfektes Wohnen * * zentral & ruhig * Erstbezug,Französische Straße ,"10117 Berlin, Mitte (Mitte)",Erdgeschosswohnung,0 von 5,80 m²,,2,1.0,1.0,1.600 €,1.870 €,Erstbezug
yesterday,110973654,Schöne 2-Zimmer-Wohnung in verkehrsgünstiger Lage zu vermieten!,Margaretenstraße ,"12203 Berlin, Lichterfelde (Steglitz)",Hochparterre,0 von 4,"57,47 m²",,2,1.0,1.0,525 €,690 €,Gepflegt
yesterday,110863111,"TRAINEES, DOKTORANDEN, REFERENDAREN, STUDENTEN - Studentenwohnungen STUDIO HOUSE BERLIN",BärbelBohleyRing ,"13355 Berlin, Wedding (Wedding)",Etagenwohnung,5 von 6,"20,5 m²","20,5 m²",1,1.0,1.0,570 €,669 €,Erstbezug
yesterday,110785711,#Designermöbel und Einbauküche inklusive!,Pariser Str. ,"10707 Berlin, Wilmersdorf (Wilmersdorf)",Etagenwohnung,2 von 5,76 m²,0 m²,2,1.0,2.0,1.550 €,1.750 €,Neuwertig
yesterday,110776374,"Erstbezug in feinster Kiezlage : 3 Zimmer, Küche, 2 Bäder, Sonnenbalkon, barrierefrei",Meraner Straße a,"10825 Berlin, Schöneberg (Schöneberg)",Etagenwohnung,2 von 4,"95,09 m²","95,09 m²",3,2.0,2.0,"1.426,35 €","1.689,95 €",Erstbezug
yesterday,110651409,Erdgeschoss - Gartenwohnung,Danckelmannstraße ,"14059 Berlin-Charlottenburg, Charlottenburg (Charlottenburg)",Erdgeschosswohnung,0 von 5,"123,31 m²","123,31 m²",3,2.0,1.0,1.437 €,1.598 € (zzgl. Heizkosten),Erstbezug nach Sanierung
yesterday,110685673,Erstbezug nach Sanierung !!! Traumhafte 2 Zi.-Wohnung mit Rosetten-Stuck am Prenzlauer Berg,Greifswalder Str. ,"10407 Berlin, Prenzlauer Berg, Prenzlauer Berg (Prenzlauer Berg)",Etagenwohnung,1,"62,72 m²","62,72 m²",2,1.0,1.0,"1.066,24 €","1.254,40 € (zzgl. Heizkosten)",Erstbezug nach Sanierung
yesterday,110500126,2- Zimmer- Wohnung mit Balkon und Terrasse in Lichtenrade,Lichtenrader Damm ,"12305 Berlin, Lichtenrade (Tempelhof)",Etagenwohnung,2 von 1,"70,02 m²","70,02 m²",2,1.0,1.0,"840,24 €","1.071,71 €",Gepflegt
yesterday,110580800,*ELEGANTE MAISONETTE MIT LOFTCHARAKTER - NACHMIETER GESUCHT*,Miquelstr. ,"14199 Berlin - Schmargendorf, Schmargendorf (Wilmersdorf)",Maisonette,1 von 2,150 m²,,3,2.0,1.0,1.650 €,2.250 €,Gepflegt
yesterday,110573993,"Besichtigung am Samstag, den 09.12. um 13:20 Uhr, 2 Zimmer + Wohndiele + Wintergarten + EBK!",Streitstraße ,"13587 Berlin, Spandau (Spandau)",Etagenwohnung,3 von 5,"60,83 m²","60,83 m²",2,,1.0,556 €,"709,90 €",Modernisiert
yesterday,110571183,Charlottenburg: Modernisierte 2-Zimmer-Wohnung in zentraler Lage *ab sofort verfügbar*,Neue Kantstraße ,"14057 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,3 von 6,"52,85 m²",,2,1.0,1.0,"634,20 €","784,20 € (zzgl. Heizkosten)",Modernisiert
yesterday,110652838,"WOHLFÜHLOASE - Möbiliertes 1,5-Zimmer Apartment",Tabbertstraße ,"12459 Berlin, Oberschöneweide (Köpenick)",Etagenwohnung,3 von 5,"45,15 m²",,"1,5",1.0,1.0,"677,25 €","812,70 €",Erstbezug
yesterday,110569741,"**attraktive 1,5-Zimmer-Komfortwohnung mit Balkon und EBK in Berlin-Rosenthal**",Wilhelmsruher Damm ,"13158 Berlin, Rosenthal (Pankow)",Etagenwohnung,1 von 2,"48,74 m²",,"1,5",1.0,1.0,550 €,680 €,Gepflegt
yesterday,110547188,Altbau - Gartenhaus - Terrassenwohnung - max. 3er WG !,Tempelhofer Ufer ,"10963 Berlin-Kreuzberg, Kreuzberg (Kreuzberg)",Erdgeschosswohnung,0 von 4,"128,05 m²","128,05 m²","3,5",3.0,1.0,1.281 €,1.570 €,Saniert
yesterday,110537974,**Unsere Hochwertige Möblierte oder unmöblierte 3 Zimmerwohnung im Grunewald**,Hubertusbader ,"14193 Berlin - Grunewald, Grunewald (Wilmersdorf)",Etagenwohnung,1 von 3,125 m²,,3,1.0,1.0,2.100 €,2.500 €,Neuwertig
yesterday,110499114,FORTUNA: 1-Zimmer-Wohnung nähe Gärten der Welt!,Wuhletalstraße ,"12687 Berlin, Marzahn (Marzahn)",Etagenwohnung,6 von 6,"32,59 m²","32,59 m²",1,1.0,1.0,"234,65 €","312,86 €",Saniert
yesterday,110495035,#Salon-Apartment nahe Friedrichstraße: hochwertig möbliert zum Sofort-Einziehen!,Französische Straße ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,1 von 6,85 m²,85 m²,2,1.0,2.0,1.710 €,2.090 €,Erstbezug
yesterday,110494542,GEPFLEGTE WOHNUNG - KOMFORTABEL WOHNEN MIT TERRASSE UND GARTEN IN GEFRAGTER WOHNANLAGE,HeinrichBöllStraße  a,"13156 Berlin, Niederschönhausen (Pankow)",Erdgeschosswohnung,0 von 3,"64,3 m²",,2,1.0,1.0,"711,80 €","921,80 €",Gepflegt
yesterday,110494010,Über den Dächern von Friedrichshain - Luxus Penthouse mit Fahrstuhl,Müggelstr. ,"10247 Berlin, Friedrichshain (Friedrichshain)",Penthouse,6 von 6,103 m²,103 m²,3,2.0,1.0,1.999 €,2.149 €,Neuwertig
yesterday,110492996,Freundliche 3-Zimmerwohnung mit Balkon im schönen Lichterfelde,Osdorfer Str. a,"12207 Berlin, Lichterfelde (Steglitz)",Etagenwohnung,2 von 4,"80,91 m²",,3,2.0,1.0,"981,54 €",1.200 €,Gepflegt
yesterday,110473623,"Exklusive 2,5 Zi.-NEUBAU-Wng. mit neuer Küche am Wasser- Erstbezug nach Modernisierung!",plantage  B,"13342 berlin, Spandau (Spandau)",Etagenwohnung,1,61 m²,,"2,5",1.0,1.0,732 €,899 €,Erstbezug nach Sanierung
yesterday,110469920,"Top Lage- Pariser. Str. / Ecke Fasanenstr. Dachgeschoss-Wohnung im Stuckaltbau  9,77€/m²",Pariser Str. ,"10719 Berlin, Wilmersdorf (Wilmersdorf)",Dachgeschoss,5 von 5,220 m²,220 m²,5,4.0,3.0,2.150 €,2.430 € (zzgl. Heizkosten),Neuwertig
yesterday,110436458,"ERSTBEZUG Oktober 2017: hoher Ausstattungsstandard, EBK, exklusive Bäder, Parkett & Bodenheizung!",Chausseestraße ,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,5,"57,04 m²","57,04 m²",2,,1.0,"983,94 €","1.134,04 €",Erstbezug
yesterday,110436450,Moderne Familienwohnung I City-Lage I hoher Ausstattungsstandard I EBK I Parkett & Bodenheizung!,Chausseestraße ,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,4,"93,86 m²","93,86 m²",3,,2.0,"1.595,62 €","1.837,77 €",Erstbezug
yesterday,110436444,"ERSTBEZUG Oktober 2017: hoher Ausstattungsstandard, EBK, exklusive Bäder, Parkett & Bodenheizung!",Chausseestraße ,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,4,"58,75 m²","58,75 m²",2,,1.0,"998,75 €","1.153,13 €",Erstbezug
yesterday,110436423,"ERSTBEZUG Oktober 2017: hoher Ausstattungsstandard, EBK, exklusive Bäder, Parkett & Bodenheizung!",Chausseestraße ,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,3,"93,71 m²","93,71 m²",3,,2.0,"1.546,22 €","1.787,99 €",Erstbezug
yesterday,110436407,"ERSTBEZUG Oktober 2017: hoher Ausstattungsstandard, EBK, exklusive Bäder, Parkett & Bodenheizung!",Chausseestraße ,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,3,"61,3 m²","61,3 m²",2,,1.0,"1.011,45 €","1.172,21 €",Erstbezug
yesterday,110436381,Neubau I ruhig zum Innenhof gelegen I große Terrasse I EBK I Parkett & Bodenheizung,Chausseestraße ,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,2,"93,99 m²","93,99 m²",3,,2.0,"1.503,84 €","1.746,31 €",Erstbezug
yesterday,110436369,Neubau I ruhig zum Innenhof gelegen I große Terrasse I EBK I Parkett & Bodenheizung,Chausseestraße ,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,2,"64,09 m²","64,09 m²",2,,1.0,"1.073,51 €","1.241,24 €",Erstbezug
yesterday,110436351,ERSTBEZUG I hoher Ausstattungsstandard I EBK I exklusive Bäder I Parkett & Bodenheizung!,Chausseestraße ,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,2,"64,02 m²","64,02 m²",2,,1.0,"1.152,36 €","1.319,91 €",Erstbezug
yesterday,110431102,"Neubau-Erstbezug in Mitte - 2 Zimmer, Balkon, Ruhiglage, 3. OG, möbliert - Concierge",Krausenstr. ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,3 von 7,60 m²,60 m²,2,1.0,1.0,1.500 €,1.745 €,Erstbezug
yesterday,110504807,"**Dachterrasse,neuw. Küche,Parkett, super helle 4,5 Zimmer-Maisonettewohnung, im Regierungsviertel**",Albrechtstraße A,"10117 Berlin - Mitte, Mitte (Mitte)",Maisonette,4 von 4,"207,3 m²","207,3 m²","4,5",3.0,2.0,2.500 €,2.985 €,Gepflegt
yesterday,110404759,"Komfortwohnung, hell und ruhig im Grünen",Parksiedlung Spruch ,"12349 Berlin, Buckow (Neukölln)",Etagenwohnung,2 von 3,"53,51 m²","53,51 m²","1,5",1.0,1.0,"481,59 €","698,88 €",Gepflegt
yesterday,110316240,"Ihr neues Penthouse - großzügige, helle 5-Zimmerwohnung - 2 Terrasen - in einem wunderschönen Neubau",Kiefholzstr. ,"12435 Berlin, Treptow (Treptow)",Etagenwohnung,5 von 6,153 m²,"152,6 m²",5,4.0,2.0,"2.403,45 €","2.937,55 €",Erstbezug
yesterday,110349657,Am schönsten ist es hier - bei uns zu Hause - Wohngebiet  Weiße Taube ,Schalkauer Straße ,"13055 Berlin, Alt-Hohenschönhausen (Hohenschönhausen)",Etagenwohnung,1 von 5,"85,78 m²",,3,1.0,1.0,"849,22 €","1.069,22 €",Gepflegt
yesterday,110346779,EXKLUSIVES 4-ZI PENTHOUSE MIT AUFZUG & DACHTERRASE IN BERLIN-SCHÖNEBERG! ERSTBEZUG!,Grunewaldstr. ,"10823 Berlin, Schöneberg (Schöneberg)",Penthouse,5 von 5,155 m²,185 m²,4,3.0,1.0,1.998 €,2.388 €,Erstbezug
yesterday,110346286,❀ Erstbezug nach Modernisierung ❀ Wohnung mit Grünblick ❀ BESICHTIGUNG 16.12.17 / 13:30 Uhr,Treseburger Ufer b,"12347 Berlin, Britz (Neukölln)",Hochparterre,0 von 3,"57,84 m²",,3,2.0,1.0,"809,76 €","917,34 € (zzgl. Heizkosten)",Erstbezug nach Sanierung
yesterday,110342575,"Kleine 1,5 Zimmer Wohnung sucht netten Nachmieter",Libboldallee ,"12577 Berlin, Grünau (Köpenick)",Erdgeschosswohnung,0 von 3,"53,47 m²","53,47 m²","1,5",1.0,1.0,"524,01 €","704,01 €",Gepflegt
yesterday,110341554,Budapester Höfe - Wohnen mit Fokus zum grünen Innenhof,Heidestraße ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,1 von 6,82 m²,,3,2.0,1.0,"1.218,28 €","1.445,40 €",Erstbezug
yesterday,110341424,Ihre neue 4 - Zimmerwohnung in Prenzlauer Berg am Wasserturm,Belforter Str. ,"10405 Berlin, Prenzlauer Berg (Prenzlauer Berg)",Etagenwohnung,2 von 6,139 m²,142 m²,4,3.0,3.0,2.640 €,3.078 €,Erstbezug
